Timestamp,UTC,Callsign,Latitude,Longitude,Altitude,Speed,Direction
1730472539,2024-11-01T14:48:59Z,QFA25,-5.08788,146.592087,36000,454,6
1730472574,2024-11-01T14:49:34Z,QFA25,-5.015808,146.606125,36000,454,11
1730472606,2024-11-01T14:50:06Z,QFA25,,146.619766,36000,457,11
1730472640,2024-11-01T14:50:40Z,QFA25,-4.879094,146.634094,36000,458,11
1730472672,2024-11-01T14:51:12Z,QFA25,-4.812105,146.647598,36000,461,11
1730472697,2024-11-01T14:51:37Z,QFA25,-4.766052,146.656769,36000,460,11
1730472760,2024-11-01T14:52:40Z,QFA25,-4.745865,146.660782,36000,461,10
1730472852,2024-11-01T14:54:12Z,QFA25,-4.432434,146.720459,36000,462,10
1730472882,2024-11-01T14:54:42Z,QFA25,-4.36781,146.731934,36000,461,9
1730472917,2024-11-01T14:55:17Z,QFA25,-4.293001,146.740128,36000,462,4
1730472949,2024-11-01T14:55:49Z,QFA25,,146.745499,36000,464,4
1730472982,2024-11-01T14:56:22Z,QFA25,-4.154068,146.75174,36000,465,5
1730473014,2024-11-01T14:56:54Z,QFA25,-4.085937,146.757874,36000,464,5
1730473046,2024-11-01T14:57:26Z,QFA25,-4.017014,146.763977,36000,464,5
1730473080,2024-11-01T14:58:00Z,QFA25,-3.943626,146.766602,36000,466,359
1730473114,2024-11-01T14:58:34Z,QFA25,-3.870941,146.766266,36000,468,359
1730473146,2024-11-01T14:59:06Z,QFA25,-3.799484,146.765839,36000,467,358
1730473180,2024-11-01T14:59:40Z,QFA25,-3.725876,146.759094,36000,466,352
1730473213,2024-11-01T15:00:13Z,QFA25,-3.65733,146.750168,36000,465,352
1730473245,2024-11-01T15:00:45Z,QFA25,-3.58685,146.740982,36000,464,351
1730473279,2024-11-01T15:01:19Z,QFA25,-3.514554,146.728897,36000,463,350
1730473312,2024-11-01T15:01:52Z,QFA25,-3.44589,146.713181,36000,467,344
1730473347,2024-11-01T15:02:27Z,QFA25,-3.373082,146.692291,36000,470,343
1730473380,2024-11-01T15:03:00Z,QFA25,-3.301666,146.672928,36000,470,346
1730473415,2024-11-01T15:03:35Z,QFA25,-3.229049,146.655457,36000,471,346
1730473445,2024-11-01T15:04:05Z,QFA25,-3.16369,146.639771,36000,471,346
1730473476,2024-11-01T15:04:36Z,QFA25,-3.097353,146.623917,36000,471,346
1730473507,2024-11-01T15:05:07Z,QFA25,-3.031631,146.608307,36000,471,346
1730473540,2024-11-01T15:05:40Z,QFA25,-2.962026,146.591568,36000,472,346
1730473572,2024-11-01T15:06:12Z,QFA25,-2.893873,146.574097,36000,472,345
1730473603,2024-11-01T15:06:43Z,QFA25,-2.827816,146.5569,36000,471,345
1730473637,2024-11-01T15:07:17Z,QFA25,-2.756378,146.537827,36000,470,344
1730473671,2024-11-01T15:07:51Z,QFA25,-2.685471,146.518509,36000,469,344
1730473701,2024-11-01T15:08:21Z,QFA25,-2.621589,146.503922,36000,466,352
1730473735,2024-11-01T15:08:55Z,QFA25,-2.550339,146.4944,36000,465,351
1730473765,2024-11-01T15:09:25Z,QFA25,-2.484283,146.485092,36000,467,351
1730473799,2024-11-01T15:09:59Z,QFA25,-2.410675,146.474899,36000,468,352
1730473830,2024-11-01T15:10:30Z,QFA25,-2.343533,146.465607,36000,469,352
1730473862,2024-11-01T15:11:02Z,QFA25,-2.276125,146.456284,36000,469,352
1730473894,2024-11-01T15:11:34Z,QFA25,-2.206297,146.446671,36000,470,352
1730473924,2024-11-01T15:12:04Z,QFA25,-2.140751,146.437622,36000,470,352
1730473958,2024-11-01T15:12:38Z,QFA25,-2.068176,146.427551,36000,470,352
1730473988,2024-11-01T15:13:08Z,QFA25,-2.001886,146.418396,36000,470,352
1730474019,2024-11-01T15:13:39Z,QFA25,-1.935083,146.409164,36000,469,352
1730474053,2024-11-01T15:14:13Z,QFA25,-1.861404,146.398972,36000,469,352
1730474087,2024-11-01T15:14:47Z,QFA25,-1.789747,146.389084,36000,470,352
1730474118,2024-11-01T15:15:18Z,QFA25,-1.721967,146.3797,36000,472,352
1730474150,2024-11-01T15:15:50Z,QFA25,-1.652511,146.370132,36000,473,352
1730474181,2024-11-01T15:16:21Z,QFA25,-1.584405,146.360718,36000,475,352
1730474215,2024-11-01T15:16:55Z,QFA25,-1.509888,146.350418,36000,476,352
1730474246,2024-11-01T15:17:26Z,QFA25,-1.442514,146.34111,36000,478,352
1730474277,2024-11-01T15:17:57Z,QFA25,-1.374435,146.331696,36000,477,352
1730474308,2024-11-01T15:18:28Z,QFA25,-1.304766,146.322067,36000,476,352
1730474339,2024-11-01T15:18:59Z,QFA25,-1.236969,146.312698,36000,475,352
1730474372,2024-11-01T15:19:32Z,QFA25,-1.165741,146.302841,36000,474,352
1730474403,2024-11-01T15:20:03Z,QFA25,-1.098074,146.293518,36000,473,352
1730474437,2024-11-01T15:20:37Z,QFA25,,146.283432,36000,473,352
1730474471,2024-11-01T15:21:11Z,QFA25,-0.950729,146.273178,36000,474,352
1730474503,2024-11-01T15:21:43Z,QFA25,-0.879135,146.263321,36000,473,352
1730474534,2024-11-01T15:22:14Z,QFA25,-0.813221,146.254211,36000,470,352
1730474547,2024-11-01T15:22:27Z,QFA25,-0.784149,146.250229,36000,469,352
1730474627,2024-11-01T15:23:47Z,QFA25,-0.611893,146.226395,36000,468,352
1730474662,2024-11-01T15:24:22Z,QFA25,-0.537369,146.21611,36000,468,352
1730474694,2024-11-01T15:24:54Z,QFA25,-0.467012,146.20639,36000,469,352
1730474725,2024-11-01T15:25:25Z,QFA25,-0.401047,146.19725,36000,470,352
1730474766,2024-11-01T15:26:06Z,QFA25,-0.312924,146.184937,36000,469,351
1730474785,2024-11-01T15:26:25Z,QFA25,-0.271027,146.178772,36000,470,351
1730474853,2024-11-01T15:27:33Z,QFA25,-0.123829,146.158127,36000,435,352
1730474865,2024-11-01T15:27:45Z,QFA25,-0.098923,146.154892,36000,467,352
1730474927,2024-11-01T15:28:47Z,QFA25,0.00814,146.14386,36000,471,357
1730474967,2024-11-01T15:29:27Z,QFA25,0.07796,146.125946,36000,463,334
1730475199,2024-11-01T15:33:19Z,QFA25,0.499299,146.025055,36000,471,348
1730475266,2024-11-01T15:34:26Z,QFA25,0.664883,145.980957,36000,470,346
1730475559,2024-11-01T15:39:19Z,QFA25,1.324934,145.836975,36000,469,349
1730475881,2024-11-01T15:44:41Z,QFA25,1.977912,145.683289,36000,467,347
1730476312,2024-11-01T15:51:52Z,QFA25,2.922777,145.468582,36000,470,348
1730476611,2024-11-01T15:56:51Z,QFA25,3.566512,145.330429,36000,473,349
1730476917,2024-11-01T16:01:57Z,QFA25,4.219223,145.183701,36000,463,348
1730477198,2024-11-01T16:06:38Z,QFA25,4.82978,145.049957,37400,469,348
1730477479,2024-11-01T16:11:19Z,QFA25,5.421594,144.916534,38000,446,348
1730477587,2024-11-01T16:13:07Z,QFA25,5.642997,144.865616,38000,472,348
1730477835,2024-11-01T16:17:15Z,QFA25,6.166025,144.761597,38000,466,350
1730478145,2024-11-01T16:22:25Z,QFA25,6.790816,144.644836,38000,465,350
1730478412,2024-11-01T16:26:52Z,QFA25,7.322684,144.546875,38000,468,350
1730478710,2024-11-01T16:31:50Z,QFA25,8.019918,144.407959,38000,465,350
1730479011,2024-11-01T16:36:51Z,QFA25,8.684834,144.269089,38000,458,349
1730479383,2024-11-01T16:43:03Z,QFA25,9.487533,144.100372,38000,460,349
1730479546,2024-11-01T16:45:46Z,QFA25,9.794631,144.030838,38000,460,347
1730479587,2024-11-01T16:46:27Z,QFA25,9.89158,144.006393,38000,480,347
1730479636,2024-11-01T16:47:16Z,QFA25,10.011328,143.97673,38000,470,347
1730479694,2024-11-01T16:48:14Z,QFA25,10.142266,143.9422,38000,470,345
1730479714,2024-11-01T16:48:34Z,QFA25,10.246846,143.927383,38000,464,346
1730479773,2024-11-01T16:49:33Z,QFA25,10.371964,143.897293,38000,468,346
1730479806,2024-11-01T16:50:06Z,QFA25,10.441248,143.8806,38000,468,346
1730479837,2024-11-01T16:50:37Z,QFA25,10.505723,143.865097,38025,469,346
1730479874,2024-11-01T16:51:14Z,QFA25,10.586678,143.847366,38000,471,349
1730479906,2024-11-01T16:51:46Z,QFA25,10.654922,143.833923,38000,472,348
1730479939,2024-11-01T16:52:19Z,QFA25,10.724797,143.819077,38000,473,347
1730479972,2024-11-01T16:52:52Z,QFA25,10.797326,143.804535,38000,474,348
1730480006,2024-11-01T16:53:26Z,QFA25,10.870148,143.790253,38000,475,349
1730480038,2024-11-01T16:53:58Z,QFA25,10.938752,143.776917,38000,475,349
1730480071,2024-11-01T16:54:31Z,QFA25,11.010864,143.763016,38000,476,349
1730480103,2024-11-01T16:55:03Z,QFA25,11.081108,143.749313,38000,474,348
1730480137,2024-11-01T16:55:37Z,QFA25,11.153218,143.735428,38025,468,350
1730480170,2024-11-01T16:56:10Z,QFA25,11.224411,143.722672,38000,471,349
1730480203,2024-11-01T16:56:43Z,QFA25,11.295156,143.710754,38000,471,352
1730480236,2024-11-01T16:57:16Z,QFA25,11.36673,143.701889,38000,473,353
1730480268,2024-11-01T16:57:48Z,QFA25,11.438004,143.694061,38000,471,353
1730480301,2024-11-01T16:58:21Z,QFA25,11.509415,143.685349,38000,469,353
1730480333,2024-11-01T16:58:53Z,QFA25,11.578354,143.677582,38000,468,353
1730480366,2024-11-01T16:59:26Z,QFA25,11.649046,143.670044,38000,469,354
1730480398,2024-11-01T16:59:58Z,QFA25,11.719014,143.662521,38000,472,353
1730480430,2024-11-01T17:00:30Z,QFA25,11.788004,143.65506,38000,473,353
1730480462,2024-11-01T17:01:02Z,QFA25,11.857727,143.64743,38000,472,353
1730480493,2024-11-01T17:01:33Z,QFA25,11.925705,143.638992,38000,473,352
1730480525,2024-11-01T17:02:05Z,QFA25,11.994463,143.629761,38000,471,352
1730480556,2024-11-01T17:02:36Z,QFA25,12.063034,143.620621,38000,470,352
1730480588,2024-11-01T17:03:08Z,QFA25,12.132935,143.611191,38000,470,352
1730480621,2024-11-01T17:03:41Z,QFA25,12.202789,143.60173,38000,470,352
1730480652,2024-11-01T17:04:12Z,QFA25,12.270798,143.592422,38000,468,352
1730480684,2024-11-01T17:04:44Z,QFA25,12.340067,143.582581,38000,467,351
1730480717,2024-11-01T17:05:17Z,QFA25,12.409476,143.572464,38000,467,351
1730480749,2024-11-01T17:05:49Z,QFA25,12.477722,143.562225,38000,468,351
1730480781,2024-11-01T17:06:21Z,QFA25,12.546707,143.551529,38000,468,351
1730480813,2024-11-01T17:06:53Z,QFA25,12.617006,143.540375,38000,468,350
1730480845,2024-11-01T17:07:25Z,QFA25,12.684998,143.529037,38000,467,350
1730480877,2024-11-01T17:07:57Z,QFA25,12.752846,143.517487,38000,466,350
1730480908,2024-11-01T17:08:28Z,QFA25,12.820587,143.505737,38000,468,350
1730480940,2024-11-01T17:09:00Z,QFA25,12.888611,143.493713,38000,470,349
1730480972,2024-11-01T17:09:32Z,QFA25,12.956406,143.481308,38000,469,349
1730481003,2024-11-01T17:10:03Z,QFA25,13.023926,143.468842,38000,468,349
1730481035,2024-11-01T17:10:35Z,QFA25,13.091467,143.456299,38000,468,349
1730481068,2024-11-01T17:11:08Z,QFA25,13.161482,143.443329,38000,469,349
1730481099,2024-11-01T17:11:39Z,QFA25,13.229324,143.430878,38000,468,349
1730481131,2024-11-01T17:12:11Z,QFA25,13.2976,143.418182,38000,467,349
1730481166,2024-11-01T17:12:46Z,QFA25,13.370967,143.403488,38000,466,348
1730481197,2024-11-01T17:13:17Z,QFA25,13.437057,143.38887,38000,466,347
1730481229,2024-11-01T17:13:49Z,QFA25,13.50392,143.373077,38000,466,347
1730481261,2024-11-01T17:14:21Z,QFA25,13.571467,143.356644,38000,469,344
1730481293,2024-11-01T17:14:53Z,QFA25,13.638702,143.336487,38000,471,343
1730481325,2024-11-01T17:15:25Z,QFA25,13.706131,143.316696,38000,471,343
1730481356,2024-11-01T17:15:56Z,QFA25,13.772713,143.297089,38000,470,343
1730481388,2024-11-01T17:16:28Z,QFA25,13.839615,143.27739,38000,468,343
1730481420,2024-11-01T17:17:00Z,QFA25,13.905293,143.257141,38000,469,341
1730481452,2024-11-01T17:17:32Z,QFA25,13.971451,143.233826,38000,469,340
1730481484,2024-11-01T17:18:04Z,QFA25,14.037595,143.210251,38000,469,340
1730481515,2024-11-01T17:18:35Z,QFA25,14.101278,143.187607,38000,470,340
1730481547,2024-11-01T17:19:07Z,QFA25,14.166311,143.164871,38000,469,341
1730481579,2024-11-01T17:19:39Z,QFA25,14.233932,143.142151,38000,467,341
1730481612,2024-11-01T17:20:12Z,QFA25,14.301173,143.119568,38000,466,341
1730481644,2024-11-01T17:20:44Z,QFA25,14.36705,143.097351,38000,465,341
1730481676,2024-11-01T17:21:16Z,QFA25,14.431566,143.075378,38000,466,341
1730481708,2024-11-01T17:21:48Z,QFA25,14.497391,143.051819,38000,468,339
1730481741,2024-11-01T17:22:21Z,QFA25,14.564804,143.02533,38000,468,338
1730481771,2024-11-01T17:22:51Z,QFA25,14.625687,142.997955,38000,471,335
1730481802,2024-11-01T17:23:22Z,QFA25,14.686254,142.968216,38000,474,333
1730481834,2024-11-01T17:23:54Z,QFA25,14.748494,142.932953,38000,478,330
1730481866,2024-11-01T17:24:26Z,QFA25,14.808975,142.896423,38000,480,329
1730481896,2024-11-01T17:24:56Z,QFA25,14.866379,142.861099,38000,481,329
1730481929,2024-11-01T17:25:29Z,QFA25,14.929769,142.821487,38000,483,327
1730481960,2024-11-01T17:26:00Z,QFA25,14.98982,142.781952,38000,484,327
1730481992,2024-11-01T17:26:32Z,QFA25,15.048662,142.741776,38000,484,325
1730482024,2024-11-01T17:27:04Z,QFA25,15.108296,142.697586,38000,486,323
1730482057,2024-11-01T17:27:37Z,QFA25,15.166207,142.652863,38000,486,323
1730482089,2024-11-01T17:28:09Z,QFA25,15.225769,142.607941,38000,485,324
1730482122,2024-11-01T17:28:42Z,QFA25,15.286451,142.565796,38000,486,326
1730482154,2024-11-01T17:29:14Z,QFA25,15.348366,142.524414,38000,488,326
1730482187,2024-11-01T17:29:47Z,QFA25,15.409241,142.482407,38000,491,327
1730482223,2024-11-01T17:30:23Z,QFA25,15.482437,142.443039,38000,480,338
1730482230,2024-11-01T17:30:30Z,QFA25,15.497007,142.437744,38025,478,341
1730482233,2024-11-01T17:30:33Z,QFA25,15.503448,142.435623,38000,477,342
1730482237,2024-11-01T17:30:37Z,QFA25,15.511624,142.433136,38000,477,343
1730482269,2024-11-01T17:31:09Z,QFA25,15.579358,142.414154,38025,476,344
1730482297,2024-11-01T17:31:37Z,QFA25,15.639862,142.402084,38000,470,355
1730482299,2024-11-01T17:31:39Z,QFA25,15.644299,142.40184,38000,468,356
1730482303,2024-11-01T17:31:43Z,QFA25,15.653091,142.401505,38000,468,356
1730482306,2024-11-01T17:31:46Z,QFA25,15.659707,142.401505,38000,466,356
1730482309,2024-11-01T17:31:49Z,QFA25,15.666178,142.401642,38000,465,1
1730482313,2024-11-01T17:31:53Z,QFA25,15.674371,142.402084,38000,463,3
1730482315,2024-11-01T17:31:55Z,QFA25,15.678886,142.402374,38000,463,3
1730482322,2024-11-01T17:32:02Z,QFA25,15.694249,142.403748,38000,462,5
1730482326,2024-11-01T17:32:06Z,QFA25,15.701797,142.404541,38000,461,6
1730482328,2024-11-01T17:32:08Z,QFA25,15.707889,142.405273,38000,461,6
1730482332,2024-11-01T17:32:12Z,QFA25,15.714453,142.406158,38000,461,7
1730482335,2024-11-01T17:32:15Z,QFA25,15.72125,142.407135,38000,461,7
1730482341,2024-11-01T17:32:21Z,QFA25,15.733493,142.409058,38000,460,9
1730482405,2024-11-01T17:33:25Z,QFA25,15.867508,142.440918,38000,457,14
1730482439,2024-11-01T17:33:59Z,QFA25,15.935394,142.458603,38000,457,13
1730482501,2024-11-01T17:35:01Z,QFA25,16.06485,142.48732,38000,465,2
1730482510,2024-11-01T17:35:10Z,QFA25,16.085148,142.487228,38000,470,357
1730482583,2024-11-01T17:36:23Z,QFA25,16.243658,142.450439,38000,480,346
1730482619,2024-11-01T17:36:59Z,QFA25,16.321541,142.430786,38000,479,346
1730482663,2024-11-01T17:37:43Z,QFA25,16.416182,142.406799,38000,480,346
1730482698,2024-11-01T17:38:18Z,QFA25,16.49295,142.387299,38000,480,346
1730482729,2024-11-01T17:38:49Z,QFA25,16.558632,142.370605,38000,479,346
1730482762,2024-11-01T17:39:22Z,QFA25,16.630508,142.35231,38000,478,346
1730482768,2024-11-01T17:39:28Z,QFA25,16.644287,142.348816,38000,478,346
1730482821,2024-11-01T17:40:21Z,QFA25,16.757034,142.320129,38000,479,346
1730482877,2024-11-01T17:41:17Z,QFA25,16.879166,142.289001,38000,481,346
1730482910,2024-11-01T17:41:50Z,QFA25,16.950043,142.270889,38000,481,346
1730482922,2024-11-01T17:42:02Z,QFA25,16.977951,142.263748,38000,481,346
1730482980,2024-11-01T17:43:00Z,QFA25,17.104065,142.231506,38000,482,346
1730482998,2024-11-01T17:43:18Z,QFA25,17.142862,142.221603,38000,483,346
1730483062,2024-11-01T17:44:22Z,QFA25,17.241735,142.193039,38000,480,343
1730483108,2024-11-01T17:45:08Z,QFA25,17.327208,142.168869,38000,480,347
1730483864,2024-11-01T17:57:44Z,QFA25,19.021111,141.768784,38000,473,348
1730484524,2024-11-01T18:08:44Z,QFA25,20.433851,141.456268,38000,460,354
1730485081,2024-11-01T18:18:01Z,QFA25,21.656971,141.268738,38000,472,352
1730486404,2024-11-01T18:40:04Z,QFA25,24.554958,140.974503,38768,475,343
1730487543,2024-11-01T18:59:03Z,QFA25,27.05349,140.567841,38996,479,353
1730489357,2024-11-01T19:29:17Z,QFA25,30.890854,140.027176,39000,447,342
1730489393,2024-11-01T19:29:53Z,QFA25,30.96208,140.003555,39000,447,347
1730489428,2024-11-01T19:30:28Z,QFA25,31.033722,139.99054,39000,453,354
1730489462,2024-11-01T19:31:02Z,QFA25,31.107239,139.987732,39000,459,359
1730489496,2024-11-01T19:31:36Z,QFA25,31.17664,139.988007,39000,459,359
1730489529,2024-11-01T19:32:09Z,QFA25,31.249493,139.988068,39000,457,359
1730489560,2024-11-01T19:32:40Z,QFA25,31.31476,139.988235,39000,456,359
1730489594,2024-11-01T19:33:14Z,QFA25,31.385939,139.988449,39000,454,359
1730489629,2024-11-01T19:33:49Z,QFA25,31.458372,139.988617,39000,453,359
1730489661,2024-11-01T19:34:21Z,QFA25,31.525873,139.988724,39000,453,359
1730489694,2024-11-01T19:34:54Z,QFA25,31.595032,139.988922,39000,454,359
1730489726,2024-11-01T19:35:26Z,QFA25,31.662598,139.98909,39000,455,359
1730489760,2024-11-01T19:36:00Z,QFA25,31.734661,139.989334,39000,456,359
1730489792,2024-11-01T19:36:32Z,QFA25,31.801416,139.989532,39000,456,359
1730489825,2024-11-01T19:37:05Z,QFA25,31.871613,139.989655,39000,456,359
1730489856,2024-11-01T19:37:36Z,QFA25,31.937531,139.989883,39000,454,359
1730489889,2024-11-01T19:38:09Z,QFA25,32.007156,139.990051,39000,453,359
1730489921,2024-11-01T19:38:41Z,QFA25,32.073654,139.990204,39000,456,359
1730489955,2024-11-01T19:39:15Z,QFA25,32.144924,139.990372,39000,457,359
1730490000,2024-11-01T19:40:00Z,QFA25,32.240589,139.990646,39000,460,359
1730490034,2024-11-01T19:40:34Z,QFA25,32.314888,139.990936,39000,466,359
1730490075,2024-11-01T19:41:15Z,QFA25,32.401016,139.991089,39000,468,359
1730490106,2024-11-01T19:41:46Z,QFA25,32.467857,139.991318,39000,468,359
1730490137,2024-11-01T19:42:17Z,QFA25,32.535141,139.991531,39025,465,359
1730490168,2024-11-01T19:42:48Z,QFA25,32.602814,139.991714,39000,462,359
1730490198,2024-11-01T19:43:18Z,QFA25,32.667938,139.991882,39000,461,359
1730490229,2024-11-01T19:43:49Z,QFA25,32.733906,139.99205,38875,459,359
1730490260,2024-11-01T19:44:20Z,QFA25,32.800186,139.992249,37850,460,359
1730490291,2024-11-01T19:44:51Z,QFA25,32.86602,139.992386,36350,465,359
1730490322,2024-11-01T19:45:22Z,QFA25,32.933258,139.992462,34750,477,359
1730490353,2024-11-01T19:45:53Z,QFA25,33.002335,139.99263,33125,491,359
1730490387,2024-11-01T19:46:27Z,QFA25,33.079285,139.992844,31725,486,359
1730490418,2024-11-01T19:46:58Z,QFA25,33.149055,139.993118,30575,478,359
1730490452,2024-11-01T19:47:32Z,QFA25,33.223389,139.993347,29325,470,359
1730490483,2024-11-01T19:48:03Z,QFA25,33.289692,139.993515,28200,462,359
1730490514,2024-11-01T19:48:34Z,QFA25,33.355545,139.993668,27075,454,359
1730490545,2024-11-01T19:49:05Z,QFA25,33.420223,139.993851,26125,443,359
1730490575,2024-11-01T19:49:35Z,QFA25,33.482231,139.994064,25225,433,359
1730490606,2024-11-01T19:50:06Z,QFA25,33.542679,139.994125,24350,428,359
1730490637,2024-11-01T19:50:37Z,QFA25,33.605438,139.994186,23450,430,359
1730490668,2024-11-01T19:51:08Z,QFA25,33.666531,139.994263,22575,423,359
1730490699,2024-11-01T19:51:39Z,QFA25,33.726837,139.9944,21700,422,359
1730490730,2024-11-01T19:52:10Z,QFA25,33.786777,139.994537,20850,415,359
1730490761,2024-11-01T19:52:41Z,QFA25,33.845154,139.99472,20000,406,359
1730490791,2024-11-01T19:53:11Z,QFA25,33.901199,139.994858,19200,399,359
1730490826,2024-11-01T19:53:46Z,QFA25,33.964828,139.994797,18275,395,359
1730490859,2024-11-01T19:54:19Z,QFA25,34.025299,139.994858,17400,392,359
1730490889,2024-11-01T19:54:49Z,QFA25,34.080242,139.994949,16600,389,359
1730490920,2024-11-01T19:55:20Z,QFA25,34.135895,139.995193,15800,383,359
1730490936,2024-11-01T19:55:36Z,QFA25,34.163727,139.997269,15400,388,9
1730490939,2024-11-01T19:55:39Z,QFA25,34.168991,139.99855,15325,390,11
1730490942,2024-11-01T19:55:42Z,QFA25,34.174046,140.000031,15250,392,14
1730490945,2024-11-01T19:55:45Z,QFA25,34.180252,140.00209,15175,391,15
1730490948,2024-11-01T19:55:48Z,QFA25,34.185589,140.003815,15100,390,15
1730490951,2024-11-01T19:55:51Z,QFA25,34.190918,140.005341,15000,388,13
1730490954,2024-11-01T19:55:54Z,QFA25,34.195999,140.006577,14925,385,11
1730490967,2024-11-01T19:56:07Z,QFA25,34.217743,140.009033,14675,372,1
1730490970,2024-11-01T19:56:10Z,QFA25,34.22319,140.008865,14625,367,357
1730490972,2024-11-01T19:56:12Z,QFA25,34.226898,140.00853,14600,365,355
1730490976,2024-11-01T19:56:16Z,QFA25,34.2327,140.007767,14575,362,352
1730490979,2024-11-01T19:56:19Z,QFA25,34.237961,140.006851,14550,360,351
1730490982,2024-11-01T19:56:22Z,QFA25,34.243195,140.005905,14525,360,351
1730490985,2024-11-01T19:56:25Z,QFA25,34.248459,140.005005,14500,360,351
1730490988,2024-11-01T19:56:28Z,QFA25,34.253368,140.00415,14450,362,352
1730490991,2024-11-01T19:56:31Z,QFA25,34.258621,140.003326,14425,364,352
1730491022,2024-11-01T19:57:02Z,QFA25,34.309929,139.996323,14175,363,353
1730491056,2024-11-01T19:57:36Z,QFA25,34.367142,139.988251,13900,363,352
1730491087,2024-11-01T19:58:07Z,QFA25,34.41861,139.980164,13650,366,352
1730491121,2024-11-01T19:58:41Z,QFA25,34.475693,139.971039,13375,366,352
1730491151,2024-11-01T19:59:11Z,QFA25,34.526505,139.962845,13125,360,352
1730491182,2024-11-01T19:59:42Z,QFA25,34.577,139.954773,12875,353,352
1730491216,2024-11-01T20:00:16Z,QFA25,34.631561,139.945969,12575,356,352
1730491249,2024-11-01T20:00:49Z,QFA25,34.684814,139.937561,12100,351,352
1730491279,2024-11-01T20:01:19Z,QFA25,34.734192,139.929672,11200,348,352
1730491295,2024-11-01T20:01:35Z,QFA25,34.759159,139.925705,10750,346,352
1730491307,2024-11-01T20:01:47Z,QFA25,34.778477,139.922668,10450,342,352
1730491323,2024-11-01T20:02:03Z,QFA25,34.802673,139.918854,10275,333,352
1730491338,2024-11-01T20:02:18Z,QFA25,34.825928,139.915207,10150,320,352
1730491354,2024-11-01T20:02:34Z,QFA25,34.848267,139.911728,10025,308,352
1730491369,2024-11-01T20:02:49Z,QFA25,34.86935,139.908371,9925,298,352
1730491381,2024-11-01T20:03:01Z,QFA25,34.8862,139.905624,9700,294,352
1730491396,2024-11-01T20:03:16Z,QFA25,34.906906,139.902206,9400,293,352
1730491412,2024-11-01T20:03:32Z,QFA25,34.927643,139.898788,9100,295,352
1730491424,2024-11-01T20:03:44Z,QFA25,34.944626,139.895874,8825,296,351
1730491440,2024-11-01T20:04:00Z,QFA25,34.965179,139.889862,8500,294,344
1730491452,2024-11-01T20:04:12Z,QFA25,34.981339,139.88443,8250,296,344
1730491467,2024-11-01T20:04:27Z,QFA25,35.001709,139.87793,7925,294,345
1730491482,2024-11-01T20:04:42Z,QFA25,35.021526,139.871689,7625,293,345
1730491498,2024-11-01T20:04:58Z,QFA25,35.042267,139.865265,7275,294,345
1730491513,2024-11-01T20:05:13Z,QFA25,35.062454,139.858932,6950,297,345
1730491529,2024-11-01T20:05:29Z,QFA25,35.082825,139.852478,6625,298,345
1730491541,2024-11-01T20:05:41Z,QFA25,35.099503,139.847137,6350,298,345
1730491557,2024-11-01T20:05:57Z,QFA25,35.12022,139.840683,6025,297,345
1730491569,2024-11-01T20:06:09Z,QFA25,35.136887,139.835449,5925,299,345
1730491584,2024-11-01T20:06:24Z,QFA25,35.156902,139.829071,5875,289,345
1730491600,2024-11-01T20:06:40Z,QFA25,35.17664,139.822876,5900,274,345
1730491612,2024-11-01T20:06:52Z,QFA25,35.191315,139.818283,5900,264,345
1730491628,2024-11-01T20:07:08Z,QFA25,35.209625,139.812515,5800,258,345
1730491643,2024-11-01T20:07:23Z,QFA25,35.227474,139.806808,5475,260,345
1730491655,2024-11-01T20:07:35Z,QFA25,35.242126,139.802109,5175,263,345
1730491671,2024-11-01T20:07:51Z,QFA25,35.257736,139.797073,4825,268,345
1730491680,2024-11-01T20:08:00Z,QFA25,35.271515,139.792664,4575,267,345
1730491686,2024-11-01T20:08:06Z,QFA25,35.278748,139.790375,4425,265,345
1730491695,2024-11-01T20:08:15Z,QFA25,35.289551,139.786957,4225,260,345
1730491705,2024-11-01T20:08:25Z,QFA25,35.300049,139.783676,4025,257,346
1730491711,2024-11-01T20:08:31Z,QFA25,35.307545,139.782211,3925,255,353
1730491714,2024-11-01T20:08:34Z,QFA25,35.311035,139.78215,3925,253,353
1730491717,2024-11-01T20:08:37Z,QFA25,35.314945,139.782623,3925,249,6
1730491720,2024-11-01T20:08:40Z,QFA25,35.316696,139.783051,3900,245,13
1730491723,2024-11-01T20:08:43Z,QFA25,35.321602,139.784836,3875,243,19
1730491726,2024-11-01T20:08:46Z,QFA25,35.324581,139.786423,3850,242,23
1730491729,2024-11-01T20:08:49Z,QFA25,35.32761,139.788467,3825,239,29
1730491733,2024-11-01T20:08:53Z,QFA25,35.330822,139.790741,3800,236,31
1730491736,2024-11-01T20:08:56Z,QFA25,35.333588,139.792786,3750,235,31
1730491739,2024-11-01T20:08:59Z,QFA25,35.336548,139.794952,3725,234,31
1730491742,2024-11-01T20:09:02Z,QFA25,35.339539,139.797241,3675,234,31
1730491744,2024-11-01T20:09:04Z,QFA25,35.341808,139.79892,3625,233,31
1730491747,2024-11-01T20:09:07Z,QFA25,35.344711,139.801147,3575,233,31
1730491751,2024-11-01T20:09:11Z,QFA25,35.34819,139.803772,3525,232,31
1730491754,2024-11-01T20:09:14Z,QFA25,35.350479,139.805481,3475,233,31
1730491764,2024-11-01T20:09:24Z,QFA25,35.359268,139.812134,3300,230,32
